serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.0035999490000000007,46,0,0.00308642,2267.0,5,0,0,0,0.0,3000.0
0,0.78972768,32,1,0.365324193,3500.0,6,1,0,0,1.0,4000.0
0,0.18367195100000008,49,0,0.262210797,3500.0,4,0,1,0,0.0,4187.0
0,0.07251856099999998,55,0,0.298634294,6589.0,4,0,2,0,0.0,2630.0
0,0.012487196,78,0,40.0,8916.0,2,0,0,0,0.0,8916.0
0,0.165748012,37,0,0.202336816,8900.0,3,0,1,0,1.0,2100.0
1,0.9999999,29,0,0.251962884,1400.0,1,0,0,0,0.0,17500.0
0,0.170937825,49,0,0.298733454,10500.0,9,0,1,0,0.0,4322.0
0,0.017841636,58,0,0.261012492,6083.0,8,0,1,0,1.0,4566.0
0,0.051582065,69,0,1374.0,0.0,13,0,0,0,0.0,9400.0
0,0.08032887099999998,51,0,0.008665222,6000.0,2,0,0,0,1.0,8916.0
0,0.9999999,51,0,0.5938346179999999,4800.0,8,0,2,0,2.0,3166.0
0,0.0,56,0,2551.0,1350.0,10,0,1,0,0.0,1350.0
0,0.457405679,28,0,0.070686071,1442.0,2,0,0,0,0.0,8916.0
0,0.05880693400000001,55,0,1243.0,4500.0,12,0,1,0,0.0,4500.0
0,0.532654559,31,0,0.55822198,11000.0,15,0,4,0,0.0,6466.0
0,0.08527648199999999,30,1,0.03956044,8189.0,4,0,0,0,0.0,5400.0
0,0.498877414,73,0,0.479604079,3333.0,17,0,3,0,0.0,11003.0
0,0.946679774,40,0,0.499266764,7500.0,9,0,1,0,1.0,4322.0
0,0.530822951,60,0,0.52304336,11000.0,15,0,3,0,1.0,1860.0
0,0.9999999,31,1,0.068732817,4000.0,1,0,0,0,0.0,17500.0
0,0.610925402,45,0,1.026563839,3500.0,8,0,1,0,2.0,4566.0
0,0.024558612,64,0,0.33627728700000004,6000.0,8,0,0,0,0.0,1300.0
0,0.184961801,45,0,0.33783277100000003,10667.0,8,0,2,0,4.0,3166.0
0,0.000212721,57,0,0.165278241,3000.0,4,0,0,0,2.0,5400.0
0,0.49605984299999994,45,0,1.314310799,1138.0,9,0,0,0,0.0,5000.0
0,0.016249594,65,0,0.29380848600000004,7800.0,15,0,1,0,3.0,7100.0
0,0.8470895499999997,57,1,0.343813617,8841.0,15,2,2,0,1.0,2000.0
0,0.774344558,60,0,3951.0,5400.0,11,0,1,0,3.0,5400.0
0,0.000194506,56,1,0.181316065,10500.0,12,0,1,0,0.0,4500.0
0,0.9999999,38,0,0.5331644560000001,15000.0,5,0,2,0,0.0,6500.0
1,0.9999999,37,0,0.7788881949999998,1600.0,1,0,1,1,0.0,5130.0
0,0.9999999,59,0,0.0,4593.0,3,0,0,0,0.0,4593.0
1,0.617785733,47,0,1.491377156,4000.0,16,0,2,0,0.0,8600.0
0,0.41007969,51,0,1613.0,4566.0,8,0,1,0,0.0,4566.0
0,0.30373601100000003,54,0,0.507347372,6600.0,15,0,1,0,0.0,7100.0
0,0.530004126,49,0,0.269079389,20833.0,8,0,2,0,4.0,3166.0
0,0.0,84,0,0.048983672,3000.0,7,0,0,0,0.0,5800.0
1,0.110377512,51,0,0.619532199,6583.0,12,0,3,0,0.0,8500.0
0,0.109309042,45,2,0.566594026,7800.0,13,0,4,0,1.0,8004.0
0,0.07876902599999999,47,0,0.32210875,3622.0,3,0,1,0,0.0,2100.0
0,0.02189296,65,0,0.5480854070000001,5666.0,10,0,2,0,0.0,4100.0
0,0.079384479,23,0,0.054339328,2557.0,7,0,0,0,0.0,5800.0
0,0.030687845,66,0,0.14497868,6800.0,10,0,1,0,0.0,1350.0
0,0.9999999,72,0,0.055982437,3643.0,2,0,0,0,1.0,8916.0
0,0.429346015,47,1,0.203520467,9600.0,4,0,1,0,2.0,4187.0
0,0.9999999,39,0,0.0,8916.0,2,0,0,0,0.0,8916.0
0,0.030118331,36,0,0.496717724,3198.0,9,0,1,0,0.0,4322.0
0,0.008914326999999998,38,0,0.17996250800000002,4800.0,12,0,1,0,0.0,4500.0
0,0.169112121,47,1,1874.0,4500.0,12,0,1,0,1.0,4500.0
0,0.007936613,49,0,0.124928629,8756.0,9,0,0,0,2.0,5000.0
0,0.060414988,61,0,0.228099413,13800.0,8,0,2,0,0.0,3166.0
0,0.040998536,62,0,0.117146532,10106.0,4,0,2,0,0.0,2630.0
0,0.0,51,0,0.217367895,13000.0,5,0,1,0,2.0,3000.0
0,0.29260496,50,0,0.298635729,9308.0,16,0,1,0,3.0,5833.0
0,0.0043907040000000005,58,0,2133.0,17560.0,9,0,2,0,0.0,17560.0
1,0.785049709,40,2,0.19542966,4200.0,5,0,0,0,1.0,3000.0
0,0.069790697,63,0,0.289109722,9760.0,6,0,1,0,1.0,6600.0
0,0.53216469,44,0,0.314152411,4500.0,4,0,1,0,1.0,4187.0
0,0.267673154,30,0,0.238729269,4280.0,7,0,0,0,3.0,5800.0
0,0.201002925,47,0,0.470451289,5583.0,13,0,1,0,2.0,3000.0
0,0.740341989,35,0,0.29144790600000003,8570.0,5,0,1,0,2.0,3000.0
0,0.140485951,48,0,0.038889975,5116.0,2,0,0,0,1.0,8916.0
0,0.9999999,58,0,1276.0,2100.0,3,0,1,0,0.0,2100.0
0,0.7423929649999998,46,0,0.509249075,10000.0,8,1,2,0,2.0,3166.0
0,0.787979795,76,0,0.711648113,14731.0,20,0,11,0,1.0,17570.0
1,0.907573813,25,3,619.0,0.0,5,2,0,1,1.0,3000.0
1,0.9999999,58,0,0.449191056,5500.0,6,0,2,0,1.0,18000.0
0,0.86725761,49,0,0.531368821,7363.0,12,0,2,0,2.0,13900.0
0,0.330378608,58,0,0.46918742,5500.0,19,0,2,0,1.0,12345.0
0,0.335519758,62,1,0.494302169,8160.0,16,3,2,0,0.0,8600.0
0,0.00916604,56,0,0.195121951,3156.0,25,0,2,0,0.0,3500.0
0,0.030712822999999997,54,0,18.0,4000.0,6,0,0,0,0.0,4000.0
0,0.7244619409999998,38,0,0.383682176,7500.0,7,0,1,0,1.0,0.0
0,0.8523836259999998,49,0,4106.0,45000.0,25,0,3,0,3.0,45000.0
0,1.079560063,34,1,0.341823375,4200.0,6,0,0,0,3.0,4000.0
0,0.10204829900000001,66,0,0.32383452100000004,8000.0,8,0,1,0,1.0,4566.0
0,0.105655114,73,0,0.6769162209999999,2243.0,8,0,1,0,0.0,4566.0
0,1.08307641,72,0,1435.0,9666.0,2,0,1,0,0.0,9666.0
0,0.010450601,62,0,742.0,4500.0,12,0,1,0,0.0,4500.0
0,0.032724182000000004,40,0,0.005458362,7144.0,5,0,0,0,0.0,3000.0
0,0.005564734,34,0,0.686375321,3500.0,6,0,1,0,0.0,6600.0
0,0.03506714200000001,61,0,0.079981822,4400.0,12,0,0,0,0.0,3800.0
0,0.9999999,58,1,0.233649628,9800.0,4,0,3,0,1.0,13166.0
0,0.162938793,48,0,0.513925256,4200.0,11,0,2,0,3.0,26062.0
0,0.081597364,67,0,1822.0,13900.0,12,0,2,0,0.0,13900.0
0,0.093646841,40,0,0.16020994800000002,4000.0,4,0,0,0,1.0,5400.0
0,0.849798935,61,0,0.8128014029999998,2280.0,7,0,2,0,3.0,7117.0
0,0.279782299,71,0,0.908436625,2500.0,16,0,2,0,0.0,8600.0
0,0.076857297,64,0,0.200736814,11128.0,9,0,1,0,0.0,4322.0
0,0.106763756,75,0,0.010331611,6000.0,5,0,0,0,0.0,3000.0
0,0.02103119,58,0,0.007664112,3000.0,3,0,0,0,1.0,4593.0
0,0.023748516,32,0,11.0,17500.0,1,0,0,0,0.0,17500.0
0,0.9999999,34,1,0.08254784299999998,3500.0,1,0,0,0,0.0,17500.0
0,0.460635958,32,0,294.0,3000.0,5,0,0,0,0.0,3000.0
0,0.071236685,50,0,0.331852263,3600.0,10,0,1,0,0.0,1350.0
0,0.083049053,42,1,0.00888494,2250.0,7,0,0,0,0.0,5800.0
0,0.096520107,67,0,0.20233139100000005,4803.0,6,0,2,0,0.0,18000.0
0,0.035594573,68,0,0.278582317,2623.0,16,0,0,0,0.0,5716.0
0,0.9999999,57,1,0.445652174,2299.0,4,0,2,0,1.0,2630.0
0,0.05648398,59,0,0.011877167,52200.0,8,0,0,0,1.0,1300.0
0,0.177254752,52,0,0.385821697,4654.0,20,0,1,0,1.0,5700.0
0,0.071292171,66,0,0.478058704,3440.0,14,0,1,0,1.0,6600.0
0,0.338607173,45,0,0.41669506,2934.0,5,0,0,0,0.0,3000.0
0,0.9999999,49,0,0.249134948,2600.0,6,1,0,0,0.0,4000.0
0,0.045730285,53,0,0.555509182,9583.0,10,0,4,0,2.0,15000.0
0,0.014174214,62,0,335.0,1300.0,8,0,0,0,0.0,1300.0
0,0.497812773,27,1,0.571942446,833.0,11,0,0,0,0.0,6389.0
0,0.405133431,28,0,0.550979608,2500.0,7,0,1,0,0.0,0.0
0,0.033366666,70,1,3830.0,17560.0,9,0,2,0,0.0,17560.0
0,0.001473607,81,0,57.0,6389.0,11,0,0,0,0.0,6389.0
1,0.0,42,1,0.378225299,3177.0,7,1,2,1,2.0,7117.0
0,0.244582292,43,1,0.382128741,7083.0,15,0,2,0,2.0,2000.0
0,0.249221978,34,0,0.054054054,2700.0,3,0,0,0,0.0,4593.0
0,0.8434203219999998,32,1,89.0,17500.0,1,0,0,0,0.0,17500.0
0,0.436851509,33,0,0.5765220320000001,5945.0,9,0,1,0,0.0,4322.0
0,0.009769741,77,0,56.0,4593.0,3,0,0,0,0.0,4593.0
0,0.064735049,74,0,0.015936255,4266.0,6,0,0,0,0.0,4000.0
0,0.075763778,59,1,0.411662011,2863.0,17,0,1,0,0.0,3300.0
0,0.079767074,57,0,0.244746428,14275.0,15,0,1,0,1.0,7100.0
0,0.189227105,48,1,0.651793339,9367.0,20,0,4,0,0.0,15325.0
0,0.025014298,61,0,1870.0,6088.0,13,0,2,0,0.0,6088.0
0,0.01578563,51,0,0.335849871,4635.0,6,0,1,0,0.0,6600.0
0,0.334124129,42,0,0.31059627100000003,10833.0,9,0,2,0,3.0,17560.0
0,0.935220019,45,1,0.890243902,4345.0,6,1,2,0,1.0,18000.0
0,0.080856124,28,0,0.442778611,2000.0,5,0,0,1,0.0,3000.0
0,0.189487486,64,0,0.294967226,9000.0,16,0,2,0,1.0,8600.0
0,0.047598419,49,0,987.0,4187.0,4,0,1,0,0.0,4187.0
0,0.016589898999999998,59,0,0.389587074,7240.0,11,0,1,0,0.0,5400.0
0,0.055013599,44,0,0.866169022,3750.0,17,0,1,0,1.0,3300.0
0,0.031893666,47,0,0.019559218,25000.0,19,0,0,0,0.0,3591.0
0,0.037246567,34,0,0.16091954,7916.0,7,0,1,0,2.0,0.0
0,0.005666037,60,0,0.524906267,3733.0,5,0,2,0,0.0,6500.0
0,0.003895752,51,0,0.222753027,9000.0,13,0,2,0,2.0,6088.0
0,0.106738879,55,0,2495.0,13900.0,12,0,2,0,3.0,13900.0
0,0.275279002,54,0,0.41866306,5175.0,13,0,1,0,2.0,3000.0
0,0.9999999,62,0,0.10401580000000002,1518.0,3,0,0,0,0.0,4593.0
0,0.380155874,55,0,0.155228855,16800.0,19,0,0,0,3.0,3591.0
0,0.0,70,0,2.038461538,675.0,7,0,1,0,0.0,0.0
0,0.75824799,51,0,0.452136966,4000.0,7,0,0,0,2.0,5800.0
0,0.0,67,0,0.0736919,10950.0,11,0,0,0,0.0,6389.0
1,0.528473804,33,0,0.265052427,9250.0,6,0,1,0,0.0,6600.0
0,0.06424197,53,0,0.007185255,3200.0,6,0,0,0,1.0,4000.0
1,0.918944793,26,1,313.0,5800.0,7,0,0,2,0.0,5800.0
0,0.915231641,28,0,651.0,4593.0,3,0,0,0,0.0,4593.0
0,0.048719516,83,0,0.004332611,6000.0,4,0,0,0,1.0,5400.0
0,0.483763662,52,0,3292.0,4322.0,9,0,1,0,0.0,4322.0
0,0.298219022,47,0,0.406358836,8900.0,6,0,3,0,3.0,7701.0
0,0.9999999,22,0,0.0,17500.0,1,0,0,0,0.0,17500.0
0,0.033645395,45,0,4712.0,8600.0,16,0,2,0,0.0,8600.0
0,0.018851224,38,0,0.14220808699999998,2200.0,15,0,0,0,0.0,1.0
0,0.407374729,57,0,0.446139573,9700.0,12,0,1,0,0.0,4500.0
0,0.036624253,87,0,0.8542673109999998,2483.0,11,0,1,0,0.0,5400.0
0,0.016839462,60,0,0.0034185490000000003,6727.0,6,0,0,0,0.0,4000.0
0,0.559305087,52,0,0.247690166,7900.0,6,0,1,0,3.0,6600.0
0,0.250383915,58,0,0.029653519,35037.0,6,0,1,0,0.0,6600.0
0,0.0,56,0,0.105836105,9920.0,9,0,1,0,0.0,4322.0
0,0.193410873,43,0,0.209643606,6200.0,8,0,1,0,4.0,4566.0
1,0.9566444059999999,45,3,5245.0,6088.0,13,0,2,0,1.0,6088.0
0,0.220077992,50,0,0.259307986,7600.0,4,0,1,0,1.0,4187.0
0,0.11026598,69,0,210.0,1300.0,8,0,0,0,0.0,1300.0
1,1.029362572,32,0,0.186052182,4100.0,5,6,0,0,3.0,3000.0
0,0.166916542,54,0,0.295695131,4250.0,4,0,2,0,3.0,2630.0
1,0.94723462,37,3,0.36065573799999995,2500.0,5,2,0,3,0.0,3000.0
0,0.159992,49,0,367.0,4000.0,6,0,0,0,1.0,4000.0
0,0.191074796,31,0,0.097161136,2500.0,4,0,0,0,0.0,5400.0
0,0.006706083000000001,41,0,1.061787642,1666.0,7,0,2,0,2.0,7117.0
0,0.050115831,67,0,0.008570612,10500.0,8,0,0,0,0.0,1300.0
0,0.0,46,0,0.0014768320000000002,5416.0,3,0,0,0,0.0,4593.0
0,0.0,58,1,0.7308146399999998,846.0,13,0,1,0,0.0,3000.0
0,0.33442615800000003,55,0,0.499378573,4022.0,12,0,1,0,2.0,4500.0
0,0.0,68,0,0.296925769,4000.0,6,0,1,0,1.0,6600.0
0,0.017701826,49,0,562.0,3295.0,10,0,0,0,0.0,3295.0
0,0.015314531,71,0,0.060470431,10500.0,15,0,1,0,0.0,7100.0
0,0.918569381,65,0,1.227910818,2421.0,6,0,1,0,0.0,6600.0
0,0.9999999,50,0,0.005183265,2700.0,0,1,0,0,0.0,2400.0
0,0.272357867,41,0,2031.0,0.0,6,0,1,0,1.0,6600.0
0,0.862117235,68,1,1.045709537,4812.0,13,0,1,0,0.0,3000.0
0,0.028975982,63,0,835.0,4322.0,9,0,1,0,0.0,4322.0
0,0.9123204840000002,55,2,0.256150759,5730.0,10,0,1,1,0.0,1350.0
0,0.298119267,55,1,0.471932638,9975.0,20,0,5,0,1.0,12151.0
0,0.140640824,73,0,1151.0,26062.0,11,0,2,0,1.0,26062.0
1,0.5088727820000001,55,1,0.274368644,8750.0,5,2,1,0,3.0,3000.0
0,0.11115889999999999,53,0,0.285883436,7600.0,11,0,0,0,1.0,6389.0
0,0.316934153,51,0,0.19086089399999998,3960.0,6,0,0,0,1.0,4000.0
0,0.001157662,59,0,332.0,0.0,7,0,0,0,0.0,5800.0
1,0.77909288,46,0,0.98987276,3850.0,19,0,2,0,1.0,12345.0
0,0.099045048,60,0,0.159357531,12700.0,3,0,1,0,0.0,2100.0
0,0.130469584,33,0,0.409176758,9000.0,14,0,1,0,1.0,6600.0
0,0.08567716999999998,71,0,0.430727023,2186.0,9,0,0,0,0.0,5000.0
0,0.0,55,0,0.17621679899999998,7416.0,7,0,2,0,0.0,7117.0
0,0.413411545,47,1,0.10775138,12500.0,7,0,1,0,3.0,0.0
0,0.38485606,38,0,0.32238962600000004,13340.0,6,0,1,0,2.0,6600.0
0,0.004539175,76,0,0.182233648,3500.0,8,1,0,0,0.0,1300.0
0,0.632444665,51,0,0.65858328,4700.0,16,0,2,0,0.0,8600.0
0,0.017078118,56,0,0.38697391,5250.0,15,0,1,0,2.0,7100.0
0,0.302739452,33,0,0.198889917,3242.0,4,0,0,0,1.0,5400.0
0,0.001502847,82,0,0.35078534,2100.0,4,0,0,0,0.0,5400.0
0,0.928298335,36,1,0.581434196,8380.0,13,0,2,0,3.0,6088.0
0,0.408449092,54,0,0.206659698,6696.0,20,0,0,0,2.0,3000.0
1,0.8613872769999998,32,3,0.5600733210000001,6000.0,13,0,1,0,2.0,3000.0
0,0.007794291,39,0,0.003263974,2450.0,2,0,0,0,0.0,8916.0
0,0.0,23,0,0.0,17500.0,1,0,0,0,0.0,17500.0
0,0.064676058,77,0,0.31673665300000003,5000.0,13,0,1,0,1.0,3000.0
0,0.013024531,39,0,1533.0,3000.0,13,0,1,0,0.0,3000.0
0,0.051511965,44,0,0.206076618,9083.0,9,0,2,0,3.0,17560.0
0,0.291844649,68,1,0.445793458,7000.0,9,0,2,0,1.0,17560.0
1,0.8938481769999999,59,3,0.466596436,11390.0,11,0,2,1,0.0,26062.0
0,0.6265776,52,0,0.480311191,8354.0,13,0,1,0,2.0,3000.0
0,0.603673317,66,0,0.153732446,1352.0,9,0,0,0,0.0,5000.0
0,0.201181215,44,1,0.96875,4031.0,14,0,1,0,1.0,6600.0
0,0.144448889,49,0,0.346786656,11000.0,12,0,2,0,1.0,13900.0
0,0.034735241,41,0,0.15681913,7192.0,10,0,0,0,0.0,3295.0
1,0.951016328,51,0,0.782,6499.0,4,6,1,0,0.0,4187.0
0,0.047801322,72,0,0.012831195,6000.0,4,0,0,0,1.0,5400.0
0,0.377604511,47,0,1925.0,0.0,7,0,1,0,0.0,0.0
0,0.043265224000000005,51,0,0.348266459,7700.0,9,0,1,0,0.0,4322.0
0,0.062765976,40,0,0.415594542,7694.0,15,0,2,0,0.0,2000.0
0,0.042708759000000006,70,0,3147.0,13900.0,12,0,2,0,3.0,13900.0
0,0.365184044,62,0,0.515598752,8333.0,21,0,3,0,0.0,3500.0
0,0.9888950580000002,59,1,0.416194602,3000.0,4,1,2,0,0.0,2630.0
0,0.249320581,37,0,0.524676651,5875.0,7,0,2,0,0.0,7117.0
0,0.024829259,49,0,0.275671785,4167.0,4,0,1,0,1.0,4187.0
0,0.093346969,44,0,0.26821854300000003,12500.0,4,0,2,0,2.0,2630.0
0,0.394430278,46,0,0.492892745,5416.0,15,0,2,0,1.0,2000.0
0,0.083348038,57,0,0.019255051,3167.0,8,0,0,0,3.0,1300.0
0,0.185254608,63,0,0.070277683,5833.0,4,0,0,0,0.0,5400.0
0,0.098612673,49,0,0.328835582,2000.0,5,0,0,0,0.0,3000.0
0,0.139419725,70,0,927.0,0.0,17,0,0,0,0.0,0.0
0,0.072441588,68,0,1794.0,7117.0,7,0,2,0,0.0,7117.0
0,0.022456955,53,0,0.225967023,9642.0,11,0,2,0,0.0,26062.0
0,0.048357775,43,0,0.366187303,2850.0,6,0,1,0,2.0,6600.0
0,0.421141689,55,2,1.749283668,697.0,9,0,1,0,0.0,4322.0
0,0.011374821,56,0,0.310290475,4440.0,15,0,1,0,2.0,7100.0
0,0.015549223,51,0,463.0,9666.0,2,0,1,0,0.0,9666.0
0,0.077002278,54,0,0.396191361,4305.0,12,0,2,0,6.0,13900.0
0,0.01677143,63,0,0.100326645,15000.0,15,0,1,0,0.0,7100.0
0,0.927556569,26,0,0.154239257,4304.0,5,0,0,0,2.0,3000.0
0,0.9999999,25,0,0.219837158,1350.0,2,0,0,0,0.0,8916.0
0,0.171287579,48,4,0.435186873,5484.0,10,0,3,0,0.0,7300.0
0,0.646228742,62,0,0.626228962,6000.0,12,0,2,0,1.0,13900.0
0,0.003649939,47,0,0.17927710800000002,6224.0,7,0,1,0,1.0,0.0
0,0.021046024,60,0,0.236430122,8750.0,15,0,1,0,1.0,7100.0
0,0.5287783620000001,54,0,0.381539487,3000.0,10,0,1,0,0.0,1350.0
0,0.00713877,49,0,0.461833105,3654.0,8,0,1,0,1.0,4566.0
0,0.0,60,0,0.0,8916.0,2,0,0,0,0.0,8916.0
0,0.014702092,60,0,3.22037037,1079.0,25,0,3,0,0.0,45000.0
0,0.0,48,0,1.235665439,1900.0,6,0,2,0,0.0,18000.0
0,0.368988799,51,0,1.152569486,5000.0,10,0,3,0,0.0,7300.0
0,0.176382362,70,0,0.015752802,3300.0,2,0,0,0,1.0,8916.0
0,0.791613187,69,0,1.386879353,4450.0,14,0,3,0,0.0,11416.0
0,0.038274294,57,0,0.187156593,11647.0,8,0,1,0,3.0,4566.0
0,0.936539681,46,1,0.111131606,10842.0,6,0,0,0,1.0,4000.0
1,1.159854678,65,3,723.0,0.0,5,2,0,4,0.0,3000.0
0,0.242525249,36,0,0.4029680370000001,875.0,4,0,0,0,0.0,5400.0
0,1.950166113,68,0,455.0,8916.0,2,1,0,0,0.0,8916.0
0,0.034593081,33,0,0.504766333,4300.0,7,0,1,0,0.0,0.0
0,0.119371078,39,0,0.020391843,2500.0,4,0,0,0,0.0,5400.0
0,0.344449094,45,0,2779.0,0.0,7,0,1,0,0.0,0.0
0,0.584293849,43,0,630.5,1.0,5,0,0,0,2.0,3000.0
0,0.068429613,45,0,0.310477823,4666.0,7,0,1,0,0.0,0.0
0,0.0,40,0,0.082728877,5100.0,5,0,0,0,0.0,3000.0
0,0.0,39,0,0.7740903640000002,2500.0,6,0,1,0,3.0,6600.0
1,1.824351297,48,0,0.009639414,2800.0,5,2,0,4,0.0,3000.0
0,0.9999999,35,1,0.127323746,2850.0,2,0,0,0,1.0,8916.0
0,0.641374044,58,0,0.8802826290000002,7500.0,16,0,2,0,0.0,8600.0
0,0.003476313,65,0,0.24215157,5000.0,16,0,1,0,0.0,5833.0
0,0.12340163,55,0,190.0,5400.0,4,0,0,0,0.0,5400.0
0,0.901219756,64,0,0.304656669,3800.0,5,2,1,2,0.0,3000.0
0,0.256448406,69,0,3153.0,3300.0,17,0,1,0,0.0,3300.0
0,0.006453161,72,0,0.447946099,4600.0,12,0,1,0,0.0,4500.0
0,0.22631554,55,0,0.427343159,10583.0,19,0,4,0,1.0,8089.0
0,0.044739684,80,0,1856.0,6500.0,5,0,2,0,1.0,6500.0
0,0.0,65,0,1834.0,0.0,9,0,3,0,0.0,16166.0
0,0.0,45,0,0.223477874,15750.0,14,0,2,0,2.0,4000.0
0,0.306830263,45,1,0.520773162,4500.0,11,0,1,0,2.0,5400.0
0,0.053936300000000006,66,0,0.439121756,500.0,10,0,1,0,0.0,1350.0
0,0.076893502,33,0,0.23252355,6050.0,4,0,1,0,0.0,4187.0
0,0.00045672,43,3,4872.0,17560.0,9,0,2,0,0.0,17560.0
0,0.455221791,72,0,0.434593655,2300.0,3,0,1,0,0.0,2100.0
0,0.404074386,28,1,0.971285893,800.0,8,0,0,0,0.0,1300.0
0,0.008355878,75,0,6.0,4000.0,6,0,0,0,0.0,4000.0
0,0.976409436,42,0,0.205392434,7083.0,4,0,1,0,0.0,4187.0
1,0.002964233,101,2,0.001386963,2883.0,6,0,0,0,0.0,4000.0
0,1.9476309230000002,39,3,0.319194062,4714.0,7,0,0,0,0.0,5800.0
0,0.026333807,79,0,0.110977804,5000.0,11,0,0,0,1.0,6389.0
0,0.0,60,0,2160.0,6500.0,5,0,2,0,0.0,6500.0
0,0.01482988,86,0,0.389834206,4583.0,5,0,1,0,0.0,3000.0
0,0.232431057,56,0,0.34524365,15000.0,9,0,2,0,1.0,17560.0
0,0.144043015,34,0,0.011998345,4833.0,2,0,0,0,0.0,8916.0
0,0.050891029,70,1,1218.0,3166.0,8,0,2,0,0.0,3166.0
0,0.396689354,29,0,141.0,5400.0,4,0,0,0,1.0,5400.0
0,0.213535304,32,0,0.12560165,4362.0,12,0,0,0,0.0,3800.0
0,0.168770781,45,0,4702.0,7300.0,10,0,3,0,1.0,7300.0
0,0.096455335,59,0,1481.0,0.0,6,0,2,0,0.0,18000.0
0,0.673263202,38,2,0.16502947,2035.0,5,0,0,0,2.0,3000.0
0,0.498675066,44,0,0.506487172,10250.0,8,0,3,0,2.0,3935.0
0,0.195406412,64,0,1.74969988,1665.0,15,0,2,0,0.0,2000.0
1,0.944276737,65,5,0.436572635,17050.0,17,1,2,1,1.0,12000.0
0,1.021535148,43,1,0.20781210100000005,3916.0,7,0,0,0,0.0,5800.0
0,0.9999999,46,0,2735.0,9666.0,2,0,1,0,0.0,9666.0
0,0.451141575,51,1,1.14547619,4199.0,14,0,4,0,1.0,11425.0
0,0.003555845,79,0,938.0,5400.0,11,0,1,0,0.0,5400.0
0,0.968187602,26,0,0.228944655,2908.0,3,0,0,0,0.0,4593.0
0,0.164680624,47,0,0.860820244,4583.0,13,0,2,0,0.0,6088.0
0,0.076262176,51,0,1562.0,4187.0,4,0,1,0,1.0,4187.0
0,0.0,40,0,0.349947769,6700.0,8,0,2,0,2.0,3166.0
0,0.760616979,46,0,0.306415397,12469.0,9,0,2,0,5.0,17560.0
0,0.9999999,40,0,0.350702777,5833.0,5,0,2,0,0.0,6500.0
0,0.022191016,47,0,0.006878899,6250.0,6,0,0,0,0.0,4000.0
0,0.048079038,78,0,71.0,1300.0,8,0,0,0,0.0,1300.0
0,0.036496959,68,0,0.00259948,5000.0,1,0,0,0,0.0,17500.0
0,0.870156261,64,1,0.625116651,7500.0,23,0,2,1,1.0,10959.0
0,0.5971445670000001,56,0,0.311964323,14350.0,15,0,2,0,1.0,2000.0
0,0.632252617,40,0,0.589927169,8100.0,8,0,2,0,2.0,3166.0
0,0.033865914,71,0,0.093206297,7241.0,9,0,1,0,0.0,4322.0
0,0.765327167,58,0,886.0,3000.0,5,0,0,0,0.0,3000.0
0,0.022031547,49,0,1977.0,4187.0,4,0,1,0,0.0,4187.0
0,0.500889935,45,0,0.384937238,5257.0,10,0,2,0,0.0,4100.0
1,0.9999999,35,0,0.033644288,6538.0,0,4,0,0,1.0,2400.0
0,0.690661868,78,0,187.0,8916.0,2,0,0,0,0.0,8916.0
0,0.0,31,0,0.087915319,3400.0,13,0,0,0,1.0,9400.0
0,0.430204413,74,0,0.331667424,2200.0,4,0,0,0,1.0,5400.0
0,0.054977889,69,0,0.214955499,12583.0,12,0,2,0,1.0,13900.0
0,0.007509435,80,0,0.000749963,6666.0,3,0,0,0,0.0,4593.0
0,0.9999999,34,0,729.0,9666.0,2,0,1,0,0.0,9666.0
1,0.8786707109999998,73,0,0.22399999999999998,4999.0,7,0,0,0,0.0,5800.0
0,0.016933011,77,0,0.249583472,3000.0,9,0,1,0,1.0,4322.0
0,0.532350654,51,0,0.430664986,6345.0,7,0,1,0,1.0,0.0
0,0.141195293,71,0,0.223093963,10833.0,7,0,1,0,0.0,0.0
0,0.438237424,60,0,0.324461343,7100.0,10,0,1,0,1.0,1350.0
1,0.8671222479999998,47,0,0.243517776,3740.0,7,3,0,0,1.0,5800.0
0,0.492299461,41,0,0.555856833,20283.0,13,0,5,0,2.0,9500.0
0,0.067423737,59,0,0.28185076600000003,6137.0,12,0,0,0,0.0,3800.0
0,0.038789065,51,0,1735.0,7100.0,15,0,1,0,2.0,7100.0
0,0.01790529,60,0,3527.0,13900.0,12,0,2,0,0.0,13900.0
0,0.001636314,76,0,1.0,5400.0,4,0,0,0,0.0,5400.0
0,0.062364565,49,0,4293.0,26062.0,11,0,2,0,0.0,26062.0
0,0.166690473,30,0,0.509850393,6750.0,4,0,2,0,0.0,2630.0
0,0.5665775670000001,37,1,0.302608294,12996.0,9,0,1,0,4.0,4322.0
0,0.55822144,33,2,0.454279444,4100.0,7,0,1,1,1.0,0.0
0,0.77290241,78,0,2.414651494,2811.0,21,0,1,0,0.0,5168.0
0,0.986282491,71,0,1875.0,4187.0,4,0,1,0,0.0,4187.0
0,0.041331956,81,0,37.0,8916.0,2,0,0,0,0.0,8916.0
0,0.0,75,0,1410.0,2630.0,4,0,2,0,0.0,2630.0
